series_id,slug_title,title
GR4PXWK1Y,the-helpful-fox-senko-san,"""The Helpful Fox Senko-san"""
G3KHEV5QQ,the-hidden-dungeon-only-i-can-enter,"""The Hidden Dungeon Only I Can Enter"""
GRX03NK56,the-highschool-life-of-a-fudanshi,"""The Highschool Life of a Fudanshi"""
GZJH3DXJG,the-honor-at-magic-high-school,"""The Honor at Magic High School"""
G6KE07996,the-house-spirit-tatami-chan,"""The House Spirit Tatami-chan"""
G0XHWM5GQ,the-human-crazy-university,"""The Human Crazy University"""
GW4HM75NP,the-ice-guy-and-his-cool-female-colleague,"""The Ice Guy and His Cool Female Colleague"""
GDKHZEP21,the-iceblade-sorcerer-shall-rule-the-world,"""The Iceblade Sorcerer Shall Rule the World"""
G8DHV7DJ7,the-idaten-deities-know-only-peace,"""The Idaten Deities Know Only Peace"""
GRQ474XZY,the-idolmster-cinderella-girls,"""THE IDOLM@STER CINDERELLA GIRLS"""
GRMGQJ0ZR,the-idolmster-cinderella-girls-theater,"""THE IDOLM@STER CINDERELLA GIRLS Theater"""
GZJH3D0EP,the-idolmster-cinderella-girls-u149,"""THE IDOLM@STER CINDERELLA GIRLS U149"""
GJ0H7QGDK,the-idolmster-million-live,"""THE IDOLM@STER Million Live!"""
GR8V71P7R,the-idolmster-side-m,"""THE IDOLM@STER Side M"""
G61XQ9716,the-idolmster-sidem--wakeatte-mini,"""THE IDOLM@STER SideM  Wakeatte Mini!"""
GRMGDGZVR,the-irregular-at-magic-high-school,"""The Irregular at Magic High School"""
G0XHWM4V5,the-irresponsible-captain-tylor,"""The Irresponsible Captain Tylor"""
GYE5ZMXPR,the-irresponsible-galaxy-tylor,"""The Irresponsible Galaxy Tylor"""
GY79XX9MR,the-island-of-giant-insects,"""The Island of Giant Insects"""
GZJH3DJ2X,the-journey,"""The Journey"""
GYMEGQ9V6,the-journey-home,"""The Journey Home"""
GDKHZEJEK,the-king-of-braves-gaogaigar,"""The King of Braves: GaoGaiGar"""
GG5H5XQ14,the-kingdoms-of-ruin,"""The Kingdoms of Ruin"""
GG5H5X05J,the-last-summoner,"""The Last Summoner"""
GKEH2G7PG,the-law-of-ueki,"""The Law of Ueki"""
G65P457K6,the-legend-of-black-heaven,"""The Legend of Black Heaven"""
G4PH0WJ7Z,the-legend-of-hei,"""The Legend Of Hei"""
G0XHWM594,the-legend-of-heroes-trails-of-cold-steel---northern-war,"""The Legend of Heroes: Trails of Cold Steel - Northern War"""
G3KHEV09J,the-legendary-hero-is-dead,"""The Legendary Hero is Dead!"""
G5PHNM7NG,the-little-lies-we-all-tell,"""The Little Lies We All Tell"""
G6JQ14V2R,the-lost-village,"""The Lost Village"""
G649087WY,the-machine-girl---movie,"""The Machine Girl - Movie"""
G5PHNM7J2,the-magical-revolution-of-the-reincarnated-princess-and-the-genius-young-lady,"""The Magical Revolution of the Reincarnated Princess and the Genius Young Lady"""
G63K58E96,the-magnificent-kotobuki,"""The Magnificent KOTOBUKI"""
GG5H5X092,the-maid-i-hired-recently-is-mysterious,"""The Maid I Hired Recently Is Mysterious"""
G8DHV741D,the-marginal-service,"""THE MARGINAL SERVICE"""
G6NVQ59XY,the-master-of-ragnarok--blesser-of-einherjar,"""The Master of Ragnarok & Blesser of Einherjar"""
G79H23Z3P,the-masterful-cat-is-depressed-again-today,"""The Masterful Cat Is Depressed Again Today"""
GRGG7701R,the-melancholy-of-haruhi-suzumiya,"""The Melancholy of Haruhi Suzumiya"""
GR759KK5Y,the-melody-of-oblivion,"""The Melody of Oblivion"""
GP5HJ855D,the-millionaire-detective---balance-unlimited,"""The Millionaire Detective - Balance: UNLIMITED"""
GY243NN0R,the-misfit-of-demon-king-academy,"""The Misfit of Demon King Academy"""
G62PE7906,the-morose-mononokean,"""The Morose Mononokean"""
G6XJ0NGMR,the-mystic-archives-of-dantalian,"""The Mystic Archives of Dantalian"""
G60914GM6,the-nameko-families,"""The Nameko Families"""
GW4HM7PP7,the-night-beyond-the-tricornered-window,"""The Night Beyond the Tricornered Window"""
GDKHZEDXD,the-ones-within,"""The Ones Within"""
G68VXG3G6,the-perfect-insider,"""The Perfect Insider"""
GRP8D75KR,the-pilots-love-song,"""The Pilot's Love Song"""
G6EX790GR,the-price-of-smiles,"""The Price of Smiles"""
G79H23V91,the-prince-of-tennis,"""The Prince of Tennis"""
G65VP3106,the-prince-of-tennis-ii,"""The Prince of Tennis II"""
GW4HM751M,the-prince-of-tennis-ii-hyotei-vs-rikkai-game-of-future,"""The Prince of Tennis II Hyotei vs. Rikkai Game of Future"""
GY190V9ER,the-prince-of-tennis-ii-ova-vs-genius-10,"""The Prince of Tennis II OVA vs Genius 10"""
G5PHNMWWN,the-prince-of-tennis-ii-u-17-world-cup,"""The Prince of Tennis II U-17 World Cup"""
GYVD2K1WY,the-promised-neverland,"""THE PROMISED NEVERLAND"""
GY4PD7Z06,the-quintessential-quintuplets,"""The Quintessential Quintuplets"""
GY9P2JV8R,the-reflection,"""The Reflection"""
G1XHJVWXG,the-reincarnation-of-the-strongest-exorcist-in-another-world,"""The Reincarnation Of The Strongest Exorcist In Another World"""
G6W4QKX0R,the-rising-of-the-shield-hero,"""The Rising of the Shield Hero"""
GY8V540GY,the-royal-tutor,"""The Royal Tutor"""
GR3VQ7MX6,the-ryuos-work-is-never-done,"""The Ryuo's Work is Never Done!"""
G6ME4XJ4R,the-sacred-blacksmith,"""The Sacred Blacksmith"""
G1XHJV3P3,the-saints-magic-power-is-omnipotent,"""The Saint's Magic Power is Omnipotent"""
G6NQ5NJ36,the-silver-guardian,"""The Silver Guardian"""
GG5H5X7JV,the-slime-diaries,"""The Slime Diaries"""
GRMEEZNWY,the-sprites-of-floria,"""The Sprites of Floria"""
GVDHX8J9G,the-stranger-by-the-shore,"""The Stranger by the Shore"""
G5PHNM4K8,the-strongest-sage-with-the-weakest-crest,"""The Strongest Sage With the Weakest Crest"""
GVDHX8QZX,the-tale-of-outcasts,"""The tale of outcasts"""
GR190X7E6,the-tenth-prism-motion-manga,"""The Tenth Prism (Motion Manga)"""
G67570P3R,the-testament-of-sister-new-devil,"""The Testament of Sister New Devil"""
GYE57PKGR,the-third-the-girl-with-the-blue-eye,"""The Third: The Girl with the Blue Eye"""
G9VHN917V,the-tower-of-druaga,"""The Tower of DRUAGA"""
GRNVWN7Q6,the-twelve-kingdoms,"""The Twelve Kingdoms"""
GRP85E0MR,the-ultimatum,"""The Ultimatum"""
GRWEMM83R,the-unlimited-hyobu-kyosuke,"""THE UNLIMITED Hyobu Kyosuke"""
GZJH3DJ1X,the-vampire-dies-in-no-time,"""The Vampire Dies in No Time"""
GMEHME8NZ,the-wonderland,"""The Wonderland"""
G79H23VVG,the-world-ends-with-you-the-animation,"""The World Ends With You The Animation"""
GR9PV5MD6,the-world-god-only-knows,"""The World God Only Knows"""
GYMGDG3WY,the-world-is-still-beautiful,"""The World is Still Beautiful"""
G63VP0DWY,the-world-yamizukan,"""The World YAMIZUKAN"""
GMEHME55K,the-worlds-finest-assassin-gets-reincarnated-in-another-world-as-an-aristocrat,"""The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat"""
G79H2300N,the-yakuzas-guide-to-babysitting,"""The Yakuza's Guide to Babysitting"""
GDKHZEJ7K,the-yuzuki-familys-four-sons,"""The Yuzuki Family's Four Sons"""
G6WEM1V36,theatre-of-darkness-yamishibai,"""Theatre of Darkness: Yamishibai"""
GYVDQNGZY,thermae-romae,"""Thermae Romae"""
G6MGPWM86,this-art-club-has-a-problem,"""This Art Club Has a Problem!"""
G649MNM1Y,this-boy-is-a-professional-wizard,"""This Boy is a Professional Wizard"""
GY9PJD30R,this-boy-suffers-from-crystallization,"""This Boy Suffers from Crystallization"""
GEXH3W5X4,those-snow-white-notes,"""Those Snow White Notes"""
G649W7K0Y,three-leaves-three-colors,"""Three Leaves, Three Colors"""
GY75KE906,thunderbolt-fantasy,"""Thunderbolt Fantasy"""
GY8VJJ0GY,tiger-mask-w,"""Tiger Mask W"""
GRZXD4G8Y,time-bokan-24,"""Time Bokan 24"""
GYDQ42286,time-of-eve,"""Time of Eve"""
G65VGZZ76,time-travel-girl,"""Time Travel Girl"""
G6Q4MKK3R,to-be-hero,"""TO BE HERO"""
G63KVV3E6,to-be-heroine,"""To Be Heroine"""
GMEHME81V,to-every-you-ive-loved-before,"""To Every You I've Loved Before"""
GVDHX8QM4,to-me-the-one-who-loved-you,"""To Me, The One Who Loved You"""
GRW459Z8Y,to-the-abandoned-sacred-beasts,"""To the Abandoned Sacred Beasts"""
GG5H5XMWV,to-your-eternity,"""To Your Eternity"""
GRP8KG9VR,todays-menu-for-the-emiya-family,"""Today's Menu for the Emiya Family"""
GYWE4P1GY,tofugu,"""Tofugu"""
G24H1N3ZP,toilet-bound-hanako-kun,"""Toilet-bound Hanako-kun"""
GJ0H7QJWV,tokyo-24th-ward,"""Tokyo 24th Ward"""
G6NV7Z50Y,tokyo-ghoul,"""Tokyo Ghoul"""
GQWH0MP44,tokyo-ghoul-live-action,"""Tokyo Ghoul (Live-Action)"""
G6ZXZGNKR,tokyo-majin,"""Tokyo Majin"""
G6QW4EZQ6,tokyo-ravens,"""Tokyo Ravens"""
G3KHEVMN1,tokyo-revengers,"""Tokyo Revengers"""
G0XHWM5PN,tokyo-revengers-live-action,"""Tokyo Revengers (Live Action)"""
G0XHWM5Q4,tomo-chan-is-a-girl,"""Tomo-chan Is a Girl!"""
GJ0H7QX0Z,tomodachi-game,"""Tomodachi Game"""
GR9P3GD46,tonari-no-seki-kun-the-master-of-killing-time,"""Tonari no Seki-kun: The Master of Killing Time"""
GRWMGGQ86,tonikawa-over-the-moon-for-you,"""TONIKAWA: Over The Moon For You"""
G63VMPVXY,tonkatsu-dj-agetaro,"""Tonkatsu DJ Agetaro"""
G6P8PXJW6,toradora,"""Toradora!"""
GRE5MNM06,toriko,"""Toriko"""
GY8VDPKGY,total-eclipse,"""Total Eclipse"""
GY5VEEK5Y,touken-ranbu---hanamaru,"""Touken Ranbu - Hanamaru"""
G6J0G49DR,tower-of-god,"""Tower of God"""
G0XHWM0D3,trapped-in-a-dating-sim-the-world-of-otome-games-is-tough-for-mobs,"""Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs"""
GRMGE945R,traveling-daru,"""Traveling Daru"""
GY190XZER,triage-x,"""Triage X"""
GG5H5X0Z8,tribe-nine,"""Tribe Nine"""
GRE5PPNP6,trickster,"""Trickster"""
GYP58QMMY,trigun,"""Trigun"""
GXJHM3PK5,trigun-stampede,"""TRIGUN STAMPEDE"""
GYX0D9QNR,trinity-blood,"""Trinity Blood"""
G60914JM6,trinity-seven,"""TRINITY SEVEN"""
GW4HM74GJ,tropical-rouge-precure,"""Tropical-Rouge! Precure"""
G64PK5X3R,true-cooking-master-boy,"""True Cooking Master Boy"""
GRK5ZKM76,true-tears,"""True Tears"""
G60X49JGR,try-knights,"""Try Knights"""
GVDHX8GMK,tsubasa-reservoir-chronicle,"""Tsubasa RESERVoir CHRoNiCLE"""
G675QE8JR,tsugumomo,"""Tsugumomo"""
G6X0QPK8Y,tsukigakirei,"""Tsukigakirei"""
GZJH3D719,tsukimichi--moonlit-fantasy-,"""TSUKIMICHI -Moonlit Fantasy-"""
G62PE1X86,tsukimonogatari,"""Tsukimonogatari"""
G69P9M9JY,tsukipro-the-animation,"""TSUKIPRO THE ANIMATION"""
GREMEVDV6,tsukiuta-the-animation,"""TSUKIUTA. THE ANIMATION"""
GY2P9PZPY,tsuredure-children,"""Tsuredure Children"""
GRDKVP34Y,tsurune,"""Tsurune"""
GYGGV1MPY,twin-angel-twinkle-paradise,"""Twin Angel: Twinkle Paradise"""
G6NQ54786,twin-angels-break,"""Twin Angels BREAK"""
G63VM084Y,twin-star-exorcists,"""Twin Star Exorcists"""
GY2PQNPMY,twocar,"""TWOCAR"""
GRXJP0PNY,uchitama-have-you-seen-my-tama,"""Uchitama?! Have you seen my Tama?"""
G6VNQKMDR,ufo-ultramaiden-valkyrie,"""UFO Ultramaiden Valkyrie"""
GRJ0KQ32Y,ulysses-jeanne-darc-and-the-alchemist-knight,"""Ulysses: Jeanne d'Arc and the Alchemist Knight"""
GR79P2816,umamusume-pretty-derby,"""Umamusume: Pretty Derby"""
GRW47VJNY,umayon,"""UMAYON"""
GMEHME7XV,undead-murder-farce,"""Undead Murder Farce"""
GQWH0M1WK,under-ninja,"""UNDER NINJA"""
GJ0H7Q5J9,uniteup,"""UniteUp!"""
GYQ4K75Q6,unlimited-fafnir,"""Unlimited Fafnir"""
GRVND1G3Y,unriddle,"""Unriddle"""
GY2P48K5Y,upotte,"""Upotte!!"""
G6JQ4148R,urahara,"""URAHARA"""
GYWE24DJY,urawa-no-usagi-chan,"""Urawa no Usagi-chan"""
GG5H5X7DK,urusei-yatsura-movies,"""Urusei Yatsura Movies"""
G63VK38ZY,usagi-drop,"""Usagi Drop"""
G675K3Q3R,usakame,"""Usakame"""
GRP8011JR,utawarerumono,"""Utawarerumono"""
GMEHMEW4M,utawarerumono-mask-of-truth,"""Utawarerumono Mask of Truth"""
GNVHKN7KZ,uzaki-chan-wants-to-hang-out,"""Uzaki-chan Wants to Hang Out!"""
GR1XQ4Z9R,uzamaid,"""UzaMaid!"""
GY49P88ER,valerian-and-laureline,"""Valerian and Laureline"""
GNVHKDMW8,valkyrie-drive--mermaid-,"""Valkyrie Drive -Mermaid-"""
GRJQKQG5Y,valvrave-the-liberator,"""Valvrave the Liberator"""
G64945WWY,vandread,"""Vandread"""
GW4HM75VZ,vazzrock-the-animation,"""VAZZROCK THE ANIMATION"""
GRGG388WR,venus-project--climax-,"""Venus Project -Climax-"""
GP5HJ812E,venus-versus-virus,"""Venus Versus Virus"""
GEXH3WKK0,vinland-saga,"""VINLAND SAGA"""
GR3KZZ3ZR,virtualsan---looking,"""VIRTUALSAN - LOOKING"""
GMEHME4M4,vivy--fluorite-eyes-song-,"""Vivy -Fluorite Eye's Song-"""
GEXH3W5WN,vlad-love,"""VLAD LOVE"""
GYNVJGJGR,voice-of-fox,"""VOICE OF FOX"""
G69VQEW3Y,vs-knight-lamune--40-fire,"""VS Knight Lamune & 40 Fire"""
G6793E94Y,vs-knight-lamune--40-fresh,"""VS Knight Lamune & 40 Fresh"""
G60XZ8MER,wz,"""W'z"""
GY3K980XY,wacky-tv-nanana,"""Wacky TV Nanana"""
GYX03QJKR,wagamama-high-spec,"""Wagamama High Spec"""
GRGG9K1PR,wakakozake,"""Wakakozake"""
GYK5X214R,wakakozake-drama,"""Wakakozake (Drama)"""
G69P3GW8Y,wake-up-girls,"""Wake Up, Girls!"""
G6JQKVDWR,walkure-romanze,"""Walkure Romanze"""
G79H23VNQ,wandering-witch-the-journey-of-elaina,"""Wandering Witch: The Journey of Elaina"""
GRDQVE1ZY,wanna-be-the-strongest-in-the-world,"""Wanna be the Strongest in the World"""
GNVHKNG35,warlords-of-sigrdrifa,"""Warlords of Sigrdrifa"""
GR2420096,wataten-an-angel-flew-down-to-me,"""WATATEN!: an Angel Flew Down to Me"""
GDKHZE1PX,wave--lets-go-surfing-,"""WAVE!! -Let's go surfing!!-"""
G8DHV7495,wave-listen-to-me,"""Wave, Listen to Me!"""
GR8DN8XDR,we-never-learn-bokuben,"""We Never Learn: BOKUBEN"""
GYNVQZK8R,we-rent-tsukumogami,"""We Rent Tsukumogami"""
G6759W00R,we-without-wings---under-the-innocent-sky,"""We, Without Wings - under the innocent sky"""
G6GGP1ME6,web-ghosts-pipopa,"""Web Ghosts PiPoPa"""
G6NVG970Y,welcome-to-demon-school-iruma-kun,"""Welcome to Demon School! Iruma-kun"""
G6ME8JGZR,welcome-to-the-japari-park,"""Welcome to the JAPARI PARK"""
G6MGNDGW6,welcome-to-the-n-h-k,"""Welcome to the N-H-K"""
G63K3W8E6,welcome-chitose,"""Welcome, Chitose"""
GYMGDZN4Y,when-supernatural-battles-became-commonplace,"""When Supernatural Battles Became Commonplace"""
G6K5E8M9Y,white-album,"""White Album"""
GR2P5EK0R,white-album-2,"""White Album 2"""
GY19N1X9R,why-cant-seiya-todoin-16-year-old-get-a-girlfriend,"""Why can't Seiya Todoin, 16-Year-Old, get a girlfriend?"""
GYVD2XZXY,why-did-you-come-to-japan,"""Why Did You Come to Japan?"""
GVDHX8Q71,why-raeliana-ended-up-at-the-dukes-mansion,"""Why Raeliana Ended Up at the Duke's Mansion"""
G63K9XG96,why-the-hell-are-you-here-teacher,"""Why the hell are you here, Teacher!?"""
G63K95846,wise-mans-grandchild,"""Wise Man's Grandchild"""
G6DQV1J9R,witch-craft-works,"""Witch Craft Works"""
G1XHJVWK5,witch-hunter-robin,"""Witch Hunter Robin"""
G619MDQ1Y,witchblade,"""Witchblade"""
G6PP7W7V6,with-a-dog-and-a-cat-every-day-is-fun,"""With a Dog AND a Cat, Every Day is Fun"""
GP5HJ83E1,wixoss-divaalive,"""WIXOSS DIVA(A)LIVE"""
G4PH0WZ1K,wolf-children,"""Wolf Children"""
GY1XMV90Y,wolfs-rain,"""Wolf's Rain"""
GXJHM372Z,wonder-egg-priority,"""WONDER EGG PRIORITY"""
GR9P3G7V6,wonder-momo,"""Wonder Momo"""
GR248VWM6,woodpecker-detectives-office,"""Woodpecker Detective's Office"""
GYX0M3J7R,woosers-hand-to-mouth-life,"""Wooser's Hand-to-Mouth Life"""
GRE5KWDX6,woosers-hand-to-mouth-life-phantasmagoric-arc,"""Wooser’s Hand-to-Mouth Life: Phantasmagoric Arc"""
GR5V74P3R,working-buddies,"""Working Buddies!"""
GRMGD9JGR,world-break-aria-of-curse-for-a-holy-swordsman,"""World Break: Aria of Curse for a Holy Swordsman"""
G6DQD29GR,world-fool-news,"""World Fool News"""
GR757DMKY,world-trigger,"""World Trigger"""
G24H1N3XV,worlds-end-harem,"""World's End Harem"""
G6MGQ9XG6,worldend-what-do-you-do-at-the-end-of-the-world-are-you-busy-will-you-save-us,"""WorldEnd: What do you do at the end of the world? Are you busy? Will you save us"""
GYJQ2WVD6,wwwwagnaria,"""WWW.WAGNARIA!!"""
G1XHJVWV5,x,"""X"""
GDKHZEP3W,xy,"""X&Y"""
GY9VXGXVR,xuan-yuan-sword-luminary,"""Xuan Yuan Sword Luminary"""
GMEHME89G,xxxholic,"""xxxHOLiC"""
GMEHME73V,xxxholic-live-action,"""xxxHOLiC (Live Action)"""
GYVNE7QD6,yakitate-japan,"""Yakitate!! Japan"""
GRW4GQK2Y,yamadas-first-time-b-gata-h-kei,"""Yamada's First Time: B Gata H Kei"""
G63VMKVQY,yamada-kun-and-the-seven-witches,"""Yamada-kun and the Seven Witches"""
G5PHNM30D,yamibo--darkness-the-hat-and-travelers-of-the-books,"""YAMIBO:  Darkness, the Hat, and Travelers of the Books"""
G63W41KD6,yashahime-princess-half-demon,"""Yashahime: Princess Half-Demon"""
G64PX8N1R,yatogame-chan-kansatsu-nikki,"""Yatogame-chan Kansatsu Nikki"""
G79H23KWW,yes-no-or-maybe,"""Yes, No, or Maybe?"""
G5PHNM9ZM,yohane-the-parhelion--sunshine-in-the-mirror,"""YOHANE THE PARHELION -SUNSHINE in the MIRROR"""
G6X0J1G0Y,yokuwakaru-gendai-maho,"""Yokuwakaru Gendai Maho"""
G6VN35J7R,yona-of-the-dawn,"""Yona of the Dawn"""
GR190VQE6,yosuga-no-sora-in-solitude-where-we-are-least-alone,"""Yosuga no Sora: In Solitude Where We are Least Alone"""
GYW4DK726,yotsuiro-biyori,"""Yotsuiro Biyori"""
GYMG8GV3Y,you-and-me,"""You and Me"""
GYP85GJ1Y,you-and-me-2,"""You and Me 2"""
GYG512QDY,you-dont-know-gunma-yet,"""You Don't Know Gunma Yet"""
G63V7KN9Y,your-lie-in-april,"""Your lie in April"""
G9VHN9PK3,your-name,"""Your Name."""
GRGGVKP4R,yowamushi-pedal,"""Yowamushi Pedal"""
GRWEK728R,yowamushi-pedal-new-generation,"""Yowamushi Pedal New Generation"""
GR9PKENW6,yu-yu-hakusho,"""Yu Yu Hakusho"""
G6P8DV7V6,yu-gi-oh,"""Yu-Gi-Oh!"""
G62P107J6,yu-gi-oh-5ds,"""Yu-Gi-Oh! 5D's"""
GYDQ77GZ6,yu-gi-oh-arc-v,"""Yu-Gi-Oh! ARC-V"""
GY8V1ED9Y,yu-gi-oh-gx,"""Yu-Gi-Oh! GX"""
GRGGX7K1R,yu-gi-oh-vrains,"""Yu-Gi-Oh! VRAINS"""
GRDQD8PDY,yu-gi-oh-zexal,"""Yu-Gi-Oh! ZEXAL"""
GYVD185XY,yu-no-a-girl-who-chants-love-at-the-bound-of-this-world,"""YU-NO: A Girl Who Chants Love at the Bound of This World"""
G9VHN97PK,yurei-deco,"""YUREI DECO"""
GMEHME8VE,yuri-is-my-job,"""Yuri Is My Job!"""
GY2PEJ0MY,yuri-on-ice,"""Yuri!!! on ICE"""
G68VD9296,yurumates3dei,"""Yurumates3Dei"""
GY19XDNQR,yuruyuri,"""YuruYuri"""
G68DV8D46,yuuna-and-the-haunted-hot-springs,"""Yuuna and the Haunted Hot Springs"""
GREXH8DQ2,zaion-i-wish-you-were-here,"""Zaion: I Wish You Were Here"""
GY2P5MW0Y,zapuni,"""Zapuni"""
GYXJPEW76,zo-zo-zombie,"""Zo Zo Zombie"""
GJ0H7QGQK,zom-100-bucket-list-of-the-dead,"""Zom 100: Bucket List of the Dead"""
GRJ0K7X5Y,zombie-land-saga,"""ZOMBIE LAND SAGA"""
G63VM99QY,zombie-loan,"""Zombie Loan"""
